,district,state,year,party,candidatevotes,totalvotes,candidate,national_poll,national_poll_prev,national_poll_delta_subtract,national_poll_delta_divide,previous_party,dem_win_margin_prev,rep_win_margin_prev,margin_signed_minus_prev,margin_signed_divide_prev,margin_unsigned_minus_prev,margin_unsigned_divide_prev,dem_win_prev,rep_win_prev,dem_win,rep_win,female_pct,age18_24_pct,age25_34_pct,median_age,unmarried_partner_pct,male_living_alone_pct,bachelors_deg_or_higher_pct,past_year_births_to_unmarried_women_pct,civilian_veteran_pct,live_same_house_past_year_pct,foreign_born_proportion_from_LatinAmerica,speak_other_language_at_home_pct,labor_force_unemployed_pct,public_transit_commuter_pct,no_health_insurance_pct,poverty_rate_pct,median_housing_value,median_household_income,food_stamp_benefits_pct,foreign_to_native_born_ratio
MA_05_2008,5.0,MA,2008.0,democrat,225947.0,302397.0,Niki Tsongas,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.7338400236127509,0.25162337662337664,0.4822166469893743,2.9164222873900294,0.4822166469893743,2.9164222873900294,1.0,0.0,1.0,0.0,50.3,8.5,12.2,39.2,2.3,11.6,39.2,31.4,7.7,88.4,43.8,27.1,5.7,2.8,4.2,9.8,333100.0,68241.0,9.8,0.1967421932991734
WA_05_2008,5.0,WA,2008.0,republican,211305.0,323687.0,Cathy McMorris,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.4360490381240494,0.5639509618759506,-0.12790192375190124,0.7732038201930842,0.12790192375190124,1.2933200456126568,0.0,1.0,0.0,1.0,50.5,12.1,12.6,37.4,2.3,13.8,26.7,31.2,12.4,81.7,26.8,8.7,6.3,2.6,14.8,15.6,184100.0,44048.0,16.8,0.06406837245737723
FL_25_2008,25.0,FL,2008.0,republican,130891.0,246711.0,Mario Diaz-Balart,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.415344500784159,0.5846554992158409,-0.1693109984316819,0.7104089525220111,0.1693109984316819,1.407639918458117,0.0,1.0,0.0,1.0,49.1,9.8,12.8,36.7,1.8,7.8,23.3,31.9,4.3,86.9,95.3,71.5,7.3,2.8,31.8,18.0,204100.0,49326.0,18.4,0.8789231674062985
MA_03_2008,3.0,MA,2008.0,democrat,227619.0,303315.0,James P. McGovern,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.7762539458208004,0.21452712911608965,0.5617268167047108,3.618441868024705,0.5617268167047108,3.618441868024705,1.0,0.0,1.0,0.0,51.6,10.0,11.9,38.7,2.5,12.5,37.0,27.8,8.0,85.7,25.4,21.3,7.4,3.1,3.6,10.1,294500.0,61622.0,12.5,0.1545427527490778
FL_16_2008,16.0,FL,2008.0,republican,209874.0,349247.0,Tom Rooney,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.49548921389553113,0.4765948163389271,0.018894397556604048,1.0396445720953194,0.018894397556604048,1.0396445720953194,1.0,0.0,0.0,1.0,51.2,7.3,8.9,46.2,2.4,12.1,23.1,35.2,14.5,85.8,69.5,18.4,8.1,1.3,18.9,14.3,151200.0,43420.0,9.7,0.14076906777234358
CA_50_2008,50.0,CA,2008.0,republican,157502.0,313502.0,Brian P. Bilbray,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.43498932922711186,0.5313684703424553,-0.0963791411153434,0.8186208883390669,0.0963791411153434,1.221566679087484,0.0,1.0,0.0,1.0,50.1,8.8,14.0,37.7,1.9,8.8,44.1,20.3,8.8,85.7,37.0,31.8,6.2,1.8,14.5,11.7,537700.0,70362.0,2.0,0.29508961233603737
OH_12_2008,12.0,OH,2008.0,republican,197447.0,360388.0,Patrick J. Tiberi,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.4269756448060183,0.5730243551939816,-0.14604871038796335,0.7451265219983144,0.14604871038796335,1.3420539606054476,0.0,1.0,0.0,1.0,51.7,8.9,13.6,35.9,2.7,11.6,37.5,47.6,8.3,82.4,20.3,10.6,7.1,1.5,10.4,15.1,177500.0,55411.0,14.7,0.09240825052230253
CA_13_2008,13.0,CA,2008.0,democrat,166829.0,218276.0,Fortney Pete Stark,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.7488725261499557,0.2511274738500443,0.4977450522999114,2.9820414097627954,0.4977450522999114,2.9820414097627954,1.0,0.0,1.0,0.0,51.3,8.4,14.9,36.4,2.0,8.7,36.0,23.5,5.7,86.5,23.8,53.1,8.7,7.5,12.0,10.5,467000.0,73539.0,5.6,0.5901861058727166
WI_05_2008,5.0,WI,2008.0,republican,275271.0,345899.0,F. James Sensenbrenner Jr.,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.35678342534424773,0.6176438860333777,-0.26086046068913,0.577652322660516,0.26086046068913,1.7311451209860294,0.0,1.0,0.0,1.0,51.5,7.4,11.2,41.7,2.0,11.5,40.5,22.9,8.8,88.6,16.9,6.2,5.2,0.8,5.9,6.4,242700.0,64869.0,5.4,0.04356852591286295
OH_13_2008,13.0,OH,2008.0,democrat,192593.0,297680.0,Betty Sutton,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6121970924485808,0.3878029075514193,0.2243941848971615,1.5786294546216335,0.2243941848971615,1.5786294546216335,1.0,0.0,1.0,0.0,51.8,7.4,11.5,40.9,2.2,12.9,27.2,43.8,10.5,88.8,13.4,7.9,7.2,1.2,10.9,14.7,150200.0,47483.0,13.8,0.044257166174120816
NY_26_2008,26.0,NY,2008.0,republican,124845.0,323251.0,Christopher J. Lee,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3801727063278027,0.42041131610437393,-0.04023860977657123,0.9042875197807917,0.04023860977657123,1.1058429737506605,0.0,1.0,0.0,1.0,51.2,10.1,11.0,41.2,2.6,11.7,30.8,36.5,9.8,87.6,17.2,7.8,5.0,0.8,6.6,10.0,132000.0,52868.0,8.5,0.06443124245984747
AL_01_2008,1.0,AL,2008.0,republican,210660.0,214367.0,Jo Bonner,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3181963446916022,0.6810378615661989,-0.36284151687459676,0.4672226944326392,0.36284151687459676,2.140306992609437,0.0,1.0,0.0,1.0,51.0,9.0,12.3,38.4,1.6,12.3,21.5,56.5,12.1,84.8,45.1,4.9,7.5,0.4,17.3,19.1,136000.0,41172.0,15.7,0.03340029571305946
MS_02_2008,2.0,MS,2008.0,democrat,201606.0,291970.0,Bennie G. Thompson,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6427434673237846,0.35725653267621543,0.2854869346475692,1.7991090673947405,0.2854869346475692,1.7991090673947405,1.0,0.0,1.0,0.0,51.8,11.0,12.7,34.4,2.1,13.0,18.8,78.4,6.9,87.5,47.5,3.4,9.1,0.5,20.9,29.8,80000.0,30547.0,23.8,0.02027058864658557
MO_05_2008,5.0,MO,2008.0,democrat,197249.0,306415.0,Emanuel Cleaver,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6424577314917492,0.32302908186618473,0.3194286496255645,1.9888541544933973,0.3194286496255645,1.9888541544933973,1.0,0.0,1.0,0.0,51.8,9.5,14.5,36.2,2.5,14.8,26.9,50.2,10.1,83.3,57.3,9.4,7.5,2.8,17.1,17.8,130800.0,43525.0,14.0,0.06418574543586013
OH_03_2008,3.0,OH,2008.0,republican,200204.0,316180.0,Michael R. Turner,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.4146312457690689,0.585368754230931,-0.17073750846186214,0.7083248683367454,0.17073750846186214,1.411781577495863,0.0,1.0,0.0,1.0,51.1,9.1,11.8,39.4,2.3,13.6,24.5,43.9,10.6,84.8,22.4,4.4,7.4,1.6,11.9,15.5,129500.0,43212.0,14.1,0.030778224780408616
OH_10_2008,10.0,OH,2008.0,democrat,157268.0,275809.0,Dennis J. Kucinich,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6641089500885363,0.3358910499114637,0.32821790017707264,1.977155837476427,0.32821790017707264,1.977155837476427,1.0,0.0,1.0,0.0,51.5,8.6,13.0,40.5,2.7,16.6,27.0,39.1,9.7,85.0,14.0,14.0,8.1,4.0,12.4,14.2,132500.0,44192.0,12.6,0.09084519127897848
OH_02_2008,2.0,OH,2008.0,republican,148671.0,331624.0,Jean Schmidt,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.49392853692650823,0.5045005691340342,-0.01057203220752595,0.9790445584121488,0.01057203220752595,1.0214039712572813,0.0,1.0,0.0,1.0,51.0,7.6,12.5,39.3,1.8,11.0,34.3,22.2,9.6,87.7,12.2,5.7,6.2,1.0,10.8,10.6,162500.0,56052.0,8.9,0.04691247376836215
WI_04_2008,4.0,WI,2008.0,democrat,222728.0,254179.0,Gwen Moore,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.7131197129476067,0.2841630941577745,0.42895661878983216,2.5095437360055795,0.42895661878983216,2.5095437360055795,1.0,0.0,1.0,0.0,51.8,13.2,15.9,31.0,3.8,17.2,21.0,61.5,7.0,78.1,59.2,18.3,9.9,7.5,15.6,27.9,137600.0,34138.0,23.1,0.10056702720419534
OH_06_2008,6.0,OH,2008.0,democrat,176330.0,283110.0,Charles A. Wilson,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6207912997308629,0.3792087002691371,0.24158259946172578,1.6370702974121283,0.24158259946172578,1.6370702974121283,1.0,0.0,1.0,0.0,50.7,10.4,10.9,41.5,2.4,12.4,17.5,37.0,10.6,87.0,15.5,2.5,6.2,0.7,11.8,16.7,98800.0,38543.0,15.5,0.013640191580473878
KS_04_2008,4.0,KS,2008.0,republican,177617.0,280109.0,Todd Tiahrt,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3393210958096579,0.6352704863897122,-0.29594939058005426,0.5341364081590569,0.29594939058005426,1.8721809349161922,0.0,1.0,0.0,1.0,50.9,9.5,13.2,35.6,2.1,12.9,25.7,37.8,10.2,83.5,53.0,11.2,6.9,0.5,15.3,14.4,111000.0,45291.0,11.5,0.06901940916268913
TN_04_2008,4.0,TN,2008.0,democrat,146776.0,249805.0,Lincoln Davis,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6644601456088978,0.3355398543911023,0.3289202912177955,1.9802719018719275,0.3289202912177955,1.9802719018719275,1.0,0.0,1.0,0.0,50.8,8.4,10.7,41.4,1.8,11.5,14.9,33.5,10.7,88.0,62.3,3.1,6.3,0.3,13.8,19.2,112300.0,36301.0,20.2,0.01837207456425302
FL_21_2008,21.0,FL,2008.0,republican,137226.0,237002.0,Lincoln Diaz-Balart,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.4053389845600413,0.5946610154399586,-0.18932203087991734,0.6816303306181122,0.18932203087991734,1.4670708668336188,0.0,1.0,0.0,1.0,53.5,9.5,12.8,39.3,2.0,7.7,26.0,34.9,2.9,89.4,94.4,79.8,7.7,2.6,31.0,15.9,220100.0,45943.0,19.9,1.3870109685458802
MO_07_2008,7.0,MO,2008.0,republican,219016.0,323212.0,Roy Blunt,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3010579662661795,0.6674684704486922,-0.3664105041825127,0.45104447564961286,0.3664105041825127,2.2170762618470357,0.0,1.0,0.0,1.0,51.0,10.7,12.7,37.5,2.2,12.9,21.6,31.7,11.3,81.5,49.9,5.2,6.4,0.5,16.9,17.7,118300.0,38404.0,13.5,0.02808570917586676
AZ_05_2008,5.0,AZ,2008.0,democrat,149033.0,280365.0,Harry E. Mitchell,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.5041235582396911,0.46440770258898073,0.0397158556507104,1.0855193732345574,0.0397158556507104,1.0855193732345574,1.0,0.0,1.0,0.0,50.4,12.7,13.9,37.4,3.1,15.5,42.4,43.8,8.7,77.3,36.5,18.2,6.6,2.7,13.0,14.1,260200.0,55876.0,6.8,0.13747035532278037
OH_05_2008,5.0,OH,2008.0,republican,188905.0,294745.0,Robert E. Latta,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.4315348336157858,0.5684651663842142,-0.13693033276842836,0.7591227380924869,0.13693033276842836,1.317310034096444,0.0,1.0,0.0,1.0,50.9,9.5,11.3,39.5,2.3,11.1,17.5,34.7,10.3,85.4,46.0,3.8,7.6,0.2,10.6,13.6,116400.0,45123.0,11.8,0.018855980845550853
MA_04_2008,4.0,MA,2008.0,democrat,203032.0,315734.0,Barney Frank,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.777885013705633,0.2100839965802022,0.5678010171254309,3.7027333179501167,0.5678010171254309,3.7027333179501167,1.0,0.0,1.0,0.0,52.5,9.6,10.6,40.5,2.6,11.4,41.2,37.7,7.6,87.6,12.7,20.8,6.7,6.3,3.6,10.8,349300.0,64958.0,11.4,0.15795439368484687
TN_06_2008,6.0,TN,2008.0,democrat,194264.0,261028.0,Bart Gordon,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6709065391412828,0.31392036594240563,0.3569861731988772,2.1371870446416743,0.3569861731988772,2.1371870446416743,1.0,0.0,1.0,0.0,50.9,10.0,13.5,36.0,1.9,10.4,19.5,38.5,9.8,84.5,60.5,6.9,7.1,0.3,14.9,16.3,146400.0,43712.0,15.2,0.05187346702737914
MI_05_2008,5.0,MI,2008.0,democrat,221841.0,315295.0,Dale E. Kildee,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.7289100545738153,0.25225184222829977,0.47665821234551553,2.889612413272754,0.47665821234551553,2.889612413272754,1.0,0.0,1.0,0.0,51.8,9.1,12.0,38.5,2.5,14.1,18.4,53.6,9.8,84.0,7.1,3.8,11.3,1.0,11.6,21.3,91100.0,38495.0,22.6,0.020815023072951314
FL_20_2008,20.0,FL,2008.0,democrat,202832.0,261799.0,Debbie Wasserman Schultz,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,1.0,1e-10,0.9999999999,10000000000.0,0.9999999999,10000000000.0,1.0,0.0,1.0,0.0,51.7,7.7,12.4,40.7,2.8,13.8,35.8,35.6,6.8,82.4,74.0,41.4,8.0,2.3,20.7,12.3,200600.0,50905.0,6.8,0.5152189789098635
AR_02_2008,2.0,AR,2008.0,democrat,212303.0,277366.0,Vic Snyder,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6052796129964179,0.3947203870035821,0.21055922599283577,1.5334389429217015,0.21055922599283577,1.5334389429217015,1.0,0.0,1.0,0.0,51.3,10.4,13.9,36.1,1.6,13.3,25.5,38.8,11.4,81.7,60.7,6.9,5.0,0.5,16.2,16.3,127800.0,43685.0,11.4,0.04886439545758183
FL_22_2008,22.0,FL,2008.0,democrat,169041.0,309151.0,Ron Klein,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.5088270405655299,0.47125769527866856,0.03756934528686129,1.0797214468076652,0.03756934528686129,1.0797214468076652,1.0,0.0,1.0,0.0,50.1,7.3,11.0,45.6,2.7,15.8,37.8,27.2,10.3,83.8,62.7,25.3,7.0,1.5,17.2,10.4,256200.0,58319.0,4.9,0.25470224478124104
MO_08_2008,8.0,MO,2008.0,republican,198798.0,278288.0,Jo Ann Emerson,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.2640362587103019,0.7163847717086642,-0.4523485129983623,0.36856765963986576,0.4523485129983623,2.7132060392306756,0.0,1.0,0.0,1.0,50.1,9.6,11.8,40.0,1.9,10.8,15.6,41.7,11.4,83.6,27.5,2.5,5.7,0.3,14.9,19.8,96200.0,35288.0,19.8,0.011533071248647801
WV_02_2008,2.0,WV,2008.0,republican,147334.0,258169.0,Shelley Moore Capito,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.42818082391542106,0.5718191760845789,-0.14363835216915782,0.7488045903729679,0.14363835216915782,1.3354618986802895,0.0,1.0,0.0,1.0,51.1,8.1,11.6,41.2,2.4,14.5,18.2,38.4,11.1,88.5,37.7,2.4,5.2,1.1,14.4,16.1,117700.0,41921.0,14.2,0.01625069625610896
OH_04_2008,4.0,OH,2008.0,republican,186154.0,285653.0,Jim Jordan,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.40010893849591017,0.5998910615040898,-0.1997821230081796,0.6669693285523015,0.1997821230081796,1.4993193197812593,0.0,1.0,0.0,1.0,50.0,9.1,11.7,39.6,2.7,11.6,15.8,37.6,10.8,85.1,21.0,3.2,6.9,0.3,12.8,15.5,115300.0,43186.0,14.2,0.012018661563961934
CA_47_2008,47.0,CA,2008.0,democrat,85878.0,123584.0,Loretta Sanchez,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6233089567436755,0.37669104325632446,0.24661791348735101,1.6546954537475864,0.24661791348735101,1.6546954537475864,1.0,0.0,1.0,0.0,49.4,12.6,15.7,30.0,2.1,6.1,15.6,38.9,2.9,81.2,70.4,78.8,9.8,5.8,31.0,20.9,343200.0,51647.0,10.8,0.8816680703668995
CA_20_2008,20.0,CA,2008.0,democrat,93023.0,125141.0,Jim Costa,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,1.0,1e-10,0.9999999999,10000000000.0,0.9999999999,10000000000.0,1.0,0.0,1.0,0.0,46.4,12.6,15.1,28.2,2.1,9.5,7.9,50.5,5.4,82.3,87.0,60.4,9.6,1.6,27.1,33.7,143900.0,33089.0,22.6,0.4373783759734758
KS_03_2008,3.0,KS,2008.0,democrat,202541.0,358858.0,Dennis Moore,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6460671786648662,0.3368385517765212,0.30922862688834496,1.9180321707757064,0.30922862688834496,1.9180321707757064,1.0,0.0,1.0,0.0,50.9,10.1,14.9,34.2,2.1,12.0,44.0,28.7,8.2,81.7,50.4,13.9,5.2,0.6,13.6,11.3,188600.0,60507.0,6.1,0.1010839892170999
TN_05_2008,5.0,TN,2008.0,democrat,181467.0,275602.0,Jim Cooper,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6900057257693301,0.27900214435674914,0.4110035814125809,2.473119793972073,0.4110035814125809,2.473119793972073,1.0,0.0,1.0,0.0,51.3,11.3,17.4,34.9,2.9,14.4,31.4,46.7,8.4,78.4,49.1,13.8,6.9,1.9,17.5,19.3,170900.0,44587.0,16.3,0.11735395161763378
FL_23_2008,23.0,FL,2008.0,democrat,172835.0,210306.0,Alcee L. Hastings,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,1.0,1e-10,0.9999999999,10000000000.0,0.9999999999,10000000000.0,1.0,0.0,1.0,0.0,50.3,10.3,14.3,35.1,2.9,14.1,16.3,55.3,5.8,82.3,91.7,34.3,11.6,4.2,33.6,27.7,123500.0,34942.0,19.2,0.4659871124473428
FL_24_2008,24.0,FL,2008.0,democrat,211284.0,369370.0,Suzanne M. Kosmas,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.42059272294976086,0.5794072770502392,-0.15881455410047834,0.725901692313906,0.15881455410047834,1.3775970087800318,0.0,1.0,1.0,0.0,50.9,10.7,12.6,39.3,2.1,11.2,29.4,30.3,11.7,84.8,52.5,19.5,6.8,0.6,16.3,12.2,170500.0,51960.0,8.7,0.12224723486208955
MO_09_2008,9.0,MO,2008.0,republican,161031.0,322095.0,Blaine Luetkemeyer,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3591075983533261,0.6144697965558308,-0.25536219820250466,0.5844186327239561,0.25536219820250466,1.7111021860118194,0.0,1.0,0.0,1.0,50.9,12.0,12.0,38.0,2.6,11.5,25.2,37.5,10.7,84.6,21.3,4.4,5.6,0.2,11.6,16.2,135200.0,41829.0,12.4,0.024351085744159142
TN_02_2008,2.0,TN,2008.0,republican,227120.0,290759.0,John J. Duncan Jr.,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.22276370472986345,0.7772362952701366,-0.5544725905402732,0.2866100130494287,0.5544725905402732,3.48906163242643,0.0,1.0,0.0,1.0,51.5,10.0,12.3,39.3,1.9,15.3,27.1,37.3,9.5,86.5,42.2,5.0,5.8,0.5,12.3,13.5,151800.0,42095.0,13.3,0.038892125615454035
OH_08_2008,8.0,OH,2008.0,republican,202063.0,297573.0,John A. Boehner,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3619529796786059,0.6380470203213942,-0.27609404064278825,0.5672826110782315,0.27609404064278825,1.762789799072643,0.0,1.0,0.0,1.0,51.1,9.7,12.0,37.7,2.3,10.6,22.6,33.3,10.6,85.1,30.8,5.2,7.4,0.9,11.3,14.3,135700.0,48985.0,12.1,0.03996383844292589
AZ_04_2008,4.0,AZ,2008.0,democrat,89721.0,124427.0,Ed Pastor,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.7251897612411862,0.23923401959902904,0.48595574164215716,3.0312986524936916,0.48595574164215716,3.0312986524936916,1.0,0.0,1.0,0.0,48.6,12.2,16.7,28.7,3.0,15.5,13.1,46.6,5.6,76.9,86.7,53.2,8.7,4.4,29.6,34.4,100000.0,31498.0,26.5,0.37558572443485116
MS_01_2008,1.0,MS,2008.0,democrat,185959.0,341389.0,Travis Childers,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3408422978817789,0.6591577021182211,-0.3183154042364422,0.5170876359124272,0.3183154042364422,1.9339081628502865,0.0,1.0,1.0,0.0,51.6,10.4,11.9,36.9,1.4,11.2,17.1,49.0,9.1,86.3,57.2,3.3,7.3,0.2,17.5,20.4,102500.0,38259.0,14.2,0.019136066491014746
FL_18_2008,18.0,FL,2008.0,republican,140617.0,242989.0,Ileana Ros-Lehtinen,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3785081010208223,0.6214762900758593,-0.24296818905503698,0.6090467280330525,0.24296818905503698,1.6419101424771645,0.0,1.0,0.0,1.0,50.4,9.1,14.6,40.1,2.7,16.8,30.3,32.6,3.8,82.8,91.9,71.6,7.1,6.4,30.6,20.5,271000.0,37823.0,20.2,1.1350598926309583
OH_09_2008,9.0,OH,2008.0,democrat,222054.0,298566.0,Marcy Kaptur,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.7362714654137101,0.26372853458628986,0.47254293082742027,2.791777789872821,0.47254293082742027,2.791777789872821,1.0,0.0,1.0,0.0,51.1,10.0,12.1,39.2,2.5,14.5,22.8,53.7,10.0,84.9,26.5,5.2,8.5,0.9,13.3,17.4,122600.0,41066.0,15.6,0.03635945751883988
NY_28_2008,28.0,NY,2008.0,democrat,155409.0,271887.0,Louise McIntosh Slaughter,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.59065229790172,0.2002881757872302,0.3903641221144898,2.949012319774587,0.3903641221144898,2.949012319774587,1.0,0.0,1.0,0.0,52.4,12.0,12.7,36.9,2.6,16.6,25.6,62.3,8.2,83.7,26.9,11.1,7.4,6.3,9.9,23.6,97000.0,35726.0,22.9,0.07753976579999433
CA_25_2008,25.0,CA,2008.0,republican,144660.0,250589.0,"Howard P. ""Buck"" McKeon",9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.35664942305116315,0.599510119727249,-0.24286069667608584,0.5949014225371594,0.24286069667608584,1.6809507627921951,0.0,1.0,0.0,1.0,49.9,11.2,12.4,32.8,1.7,8.6,20.9,33.4,8.8,83.9,63.8,33.7,9.1,2.9,18.0,15.7,223100.0,57862.0,8.9,0.23402554373331716
KY_01_2008,1.0,KY,2008.0,republican,178107.0,276786.0,Ed Whitfield,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.4042017900261708,0.5957982099738292,-0.19159641994765836,0.67842061835655,0.19159641994765836,1.4740118046861026,0.0,1.0,0.0,1.0,50.5,10.0,12.2,39.1,2.0,12.1,13.6,32.5,11.1,84.9,51.8,3.8,6.3,0.4,16.3,18.0,90000.0,36752.0,16.1,0.016382791039120964
CA_46_2008,46.0,CA,2008.0,republican,149818.0,285277.0,Dana Rohrabacher,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3669431741279249,0.5956155281668478,-0.22867235403892294,0.6160738878942295,0.22867235403892294,1.6231819261453342,0.0,1.0,0.0,1.0,50.8,8.8,12.9,40.7,2.1,11.3,40.4,16.8,7.8,85.8,32.9,34.1,6.6,2.4,13.9,10.5,620000.0,71332.0,3.1,0.32553324942913714
VA_08_2008,8.0,VA,2008.0,democrat,222986.0,328197.0,James P. Moran,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.6640386583390314,0.30581114134799386,0.35822751699103755,2.17140113146956,0.35822751699103755,2.17140113146956,1.0,0.0,1.0,0.0,50.6,7.9,22.1,35.3,2.6,16.5,59.1,25.6,9.1,81.9,38.4,34.4,4.0,20.2,14.8,7.9,462700.0,88668.0,3.8,0.37795418533844005
CA_06_2008,6.0,CA,2008.0,democrat,229672.0,320362.0,Lynn C. Woolsey,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.7022317011855913,0.26114228716934007,0.44108941401625124,2.689076935020573,0.44108941401625124,2.689076935020573,1.0,0.0,1.0,0.0,50.8,7.9,11.8,41.8,3.1,10.8,40.7,25.3,8.1,83.5,52.9,24.8,7.9,4.0,12.5,12.2,533100.0,64391.0,4.4,0.21406382636185348
TN_03_2008,3.0,TN,2008.0,republican,184964.0,266628.0,Zach Wamp,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3431383873640861,0.6568616126359139,-0.31372322527182783,0.5223906843743071,0.31372322527182783,1.9142760962472922,0.0,1.0,0.0,1.0,51.7,9.8,11.8,40.1,2.0,11.2,21.1,36.3,10.1,83.3,46.9,5.1,6.9,0.5,13.6,17.3,135700.0,40620.0,17.5,0.03742330463466339
CA_48_2008,48.0,CA,2008.0,republican,171658.0,308702.0,John Campbell,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.3722541104190458,0.5990714467378457,-0.2268173363187999,0.6213851660700908,0.2268173363187999,1.6093078087531982,0.0,1.0,0.0,1.0,51.4,10.0,14.0,38.1,1.7,10.8,53.9,8.7,6.1,82.2,28.1,34.0,6.0,1.4,12.2,9.5,626100.0,82047.0,1.9,0.3552886087482543
VT_01_2008,1.0,VT,2008.0,democrat,248203.0,298151.0,Peter Welch,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,democrat,0.5321703980572916,0.44541842071207266,0.08675197734521894,1.1947651316407886,0.08675197734521894,1.1947651316407886,1.0,0.0,1.0,0.0,50.8,10.4,11.1,41.5,3.4,12.8,33.6,36.5,9.8,86.4,10.1,5.6,5.5,1.3,8.0,12.7,216800.0,49406.0,13.2,0.04605614973262032
TX_32_2008,32.0,TX,2008.0,republican,116283.0,203110.0,Pete Sessions,9.824324324324325,10.736842105263158,-0.912517780938833,0.9150105988341283,republican,0.41269778605943847,0.5642311214982787,-0.15153333543884023,0.7314339289962358,0.15153333543884023,1.3671774856989802,0.0,1.0,0.0,1.0,49.8,10.2,18.0,31.9,2.1,15.6,37.6,34.6,6.0,80.4,73.7,45.3,6.4,2.8,29.6,19.0,176200.0,49919.0,9.2,0.40003386974724164
