,district,state,year,party,candidatevotes,totalvotes,candidate,national_poll,national_poll_prev,national_poll_delta_subtract,national_poll_delta_divide,previous_party,dem_win_margin_prev,rep_win_margin_prev,margin_signed_minus_prev,margin_signed_divide_prev,margin_unsigned_minus_prev,margin_unsigned_divide_prev,dem_win_prev,rep_win_prev,dem_win,rep_win,female_pct,age18_24_pct,age25_34_pct,median_age,unmarried_partner_pct,male_living_alone_pct,bachelors_deg_or_higher_pct,past_year_births_to_unmarried_women_pct,civilian_veteran_pct,live_same_house_past_year_pct,foreign_born_proportion_from_LatinAmerica,speak_other_language_at_home_pct,labor_force_unemployed_pct,public_transit_commuter_pct,no_health_insurance_pct,poverty_rate_pct,median_housing_value,median_household_income,food_stamp_benefits_pct,foreign_to_native_born_ratio
MD_06_2014,6,MD,2014,democrat,94704.0,190536.0,John K. Delaney,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.5876969397413656,0.37898038759614794,0.20871655214521767,1.5507318029544892,0.20871655214521767,1.5507318029544892,1.0,0.0,1.0,0.0,50.2,8.4,13.2,38.7,2.0,11.2,41.6,27.8,7.8,86.0,34.9,25.6,4.6,7.9,7.7,9.4,295700,73980,11.2,0.2574414992700414
MD_07_2014,7,MD,2014,democrat,144639.0,206809.0,Elijah E. Cummings,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.7651520298439247,0.20815705118307198,0.5569949786608528,3.6758400712113346,0.5569949786608528,3.6758400712113346,1.0,0.0,1.0,0.0,52.0,10.6,14.6,37.4,2.2,12.6,37.4,49.6,6.8,85.9,25.1,11.8,5.8,12.8,6.8,16.8,244900,58093,19.9,0.11717263102474802
MD_08_2014,8,MD,2014,democrat,136722.0,225097.0,Chris Van Hollen,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.6337281795511222,0.3292965017363134,0.30443167781480873,1.9244910778268292,0.30443167781480873,1.9244910778268292,1.0,0.0,1.0,0.0,51.9,7.9,12.4,40.4,1.8,9.6,54.1,21.8,7.2,87.0,38.8,28.6,4.4,14.7,8.0,6.7,423000,94004,5.7,0.3200088393883143
ME_01_2014,1,ME,2014,democrat,186674.0,321987.0,Chellie Pingree,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.6208397357603457,0.33736522070315067,0.283474515057195,1.8402600436001244,0.283474515057195,1.8402600436001244,1.0,0.0,1.0,0.0,51.5,8.4,11.8,43.7,3.7,11.9,36.2,43.4,9.9,85.5,10.8,7.3,3.2,1.1,8.7,11.4,224700,56043,12.5,0.05121644916966326
ME_02_2014,2,ME,2014,republican,133320.0,295009.0,Bruce Poliquin,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.5567070262977308,0.399938355606732,0.1567686706909988,1.3919820854720741,0.1567686706909988,1.3919820854720741,1.0,0.0,0.0,1.0,51.1,8.6,11.1,44.6,3.7,13.3,22.3,42.0,11.4,87.3,10.4,6.3,4.2,0.4,11.6,16.9,138300,42623,21.4,0.026362297035649157
MI_01_2014,1,MI,2014,republican,130414.0,250131.0,Dan Benishek,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.4759694211280065,0.4813895924642041,-0.005420171336197599,0.9887405722494912,0.005420171336197599,1.0113876461293507,0.0,1.0,0.0,1.0,49.1,9.0,10.3,46.0,2.5,14.9,23.9,37.0,11.2,86.2,21.0,3.4,4.3,0.8,9.7,14.5,119600,44265,13.7,0.019330998258834026
MI_02_2014,2,MI,2014,republican,135568.0,213072.0,Bill Huizenga,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.34239490742049916,0.611602836612027,-0.2692079291915278,0.5598321115009788,0.2692079291915278,1.786249804997568,0.0,1.0,0.0,1.0,51.1,11.0,12.5,36.6,2.4,11.0,25.6,24.7,7.8,83.4,45.4,9.1,4.7,1.1,8.0,15.1,125700,49175,15.7,0.060190934208582535
MI_03_2014,3,MI,2014,republican,125754.0,217165.0,Justin Amash,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.441665670598836,0.5261536764097424,-0.08448800581090643,0.8394233289646135,0.08448800581090643,1.1912940294778915,0.0,1.0,0.0,1.0,50.1,9.3,13.6,37.1,2.8,12.5,29.0,29.5,7.7,82.9,40.7,7.5,4.2,1.6,8.6,15.1,137600,52809,14.3,0.05200827701012585
MI_04_2014,4,MI,2014,republican,123962.0,219423.0,John Moolenaar,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.3355051462059313,0.6307289686178899,-0.29522382241195855,0.5319323558915019,0.29522382241195855,1.879938283363176,0.0,1.0,0.0,1.0,50.0,12.0,10.8,40.9,2.6,12.6,20.9,36.5,8.7,85.7,17.6,3.2,4.4,0.6,8.7,17.9,111900,44572,14.9,0.019964376804567432
MI_05_2014,5,MI,2014,democrat,148182.0,222138.0,Daniel T. Kildee,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.6498064492678997,0.31480314769829104,0.3350033015696086,2.064167572716514,0.3350033015696086,2.064167572716514,1.0,0.0,1.0,0.0,51.8,8.9,11.7,40.9,3.2,13.2,19.3,47.7,8.3,86.1,16.3,4.2,6.3,1.2,7.2,21.0,89700,41597,22.9,0.02456418619766433
MI_06_2014,6,MI,2014,republican,116801.0,208976.0,Fred Upton,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.42612684296747017,0.545924019034246,-0.11979717606677587,0.7805607156125861,0.11979717606677587,1.2811303208043174,0.0,1.0,0.0,1.0,51.0,11.0,12.0,38.5,2.8,12.4,26.6,29.2,8.2,83.1,38.8,7.2,4.3,0.8,8.7,16.8,130900,46697,15.0,0.044620446747241756
MI_07_2014,7,MI,2014,republican,119564.0,223685.0,Tim Walberg,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.4302494112912607,0.5334314252567839,-0.10318201396552318,0.8065693000447934,0.10318201396552318,1.239819070654517,0.0,1.0,0.0,1.0,49.8,8.8,11.1,41.9,2.8,11.8,22.4,40.6,8.9,87.5,24.5,4.3,4.0,0.5,7.7,11.5,130600,53554,13.1,0.025877016305585233
MI_08_2014,8,MI,2014,republican,132739.0,243125.0,Mike Bishop,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.3728604798089574,0.5860445031792125,-0.2131840233702551,0.6362323642423733,0.2131840233702551,1.5717528000808352,0.0,1.0,0.0,1.0,51.0,13.1,11.0,37.7,2.0,12.5,38.3,30.5,6.9,81.9,13.5,8.9,4.2,1.7,6.5,11.7,176900,63645,10.2,0.07659362209715755
MI_09_2014,9,MI,2014,democrat,136342.0,225757.0,Sander M. Levin,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.6191405091961247,0.3402151098673054,0.2789253993288193,1.8198501219937262,0.2789253993288193,1.8198501219937262,1.0,0.0,1.0,0.0,51.3,8.9,13.7,40.4,2.6,15.6,29.4,34.8,7.1,87.3,3.6,13.1,4.8,1.0,8.9,14.9,121100,50706,15.6,0.12120292561469032
MI_10_2014,10,MI,2014,republican,157069.0,228692.0,Candice S. Miller,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.29741458011271654,0.6879693985612212,-0.39055481844850465,0.4323078624350326,0.39055481844850465,2.3131663494791987,0.0,1.0,0.0,1.0,50.3,8.1,10.6,42.8,2.1,12.3,23.0,35.9,8.3,89.7,11.1,8.1,4.2,0.5,7.5,9.7,154400,58479,11.3,0.060375478202663375
MI_11_2014,11,MI,2014,republican,140435.0,251238.0,Dave Trott,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.44362384437327407,0.5075906282197694,-0.06396678384649535,0.8739795806103814,0.06396678384649535,1.1441914916382907,0.0,1.0,0.0,1.0,50.8,7.5,12.2,41.1,1.9,11.1,45.7,19.7,6.6,87.4,9.6,15.2,3.7,0.2,6.2,6.5,196200,74527,6.4,0.14430360794857255
MI_12_2014,12,MI,2014,democrat,134346.0,206660.0,Debbie Dingell,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.6794121977426438,0.28967837530503754,0.3897338224376063,2.345401851371226,0.3897338224376063,2.345401851371226,1.0,0.0,1.0,0.0,51.0,13.3,13.9,35.7,2.5,13.6,33.4,48.6,6.7,82.1,14.5,17.7,4.9,3.2,7.3,16.7,122200,52569,14.2,0.13589169512273694
MI_13_2014,13,MI,2014,democrat,132710.0,166947.0,John Conyers Jr.,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.8278608365286524,0.13638090547718718,0.6914799310514652,6.070210735381362,0.6914799310514652,6.070210735381362,1.0,0.0,1.0,0.0,52.5,11.2,13.2,35.8,2.7,17.2,13.9,67.7,6.8,84.5,33.2,12.5,9.0,5.1,13.0,32.3,59800,31887,35.0,0.07354209368594711
MI_14_2014,14,MI,2014,democrat,165272.0,212468.0,Brenda Lawrence,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.8225565098907516,0.1563146305262902,0.6662418793644613,5.262185037455005,0.6662418793644613,5.262185037455005,1.0,0.0,1.0,0.0,53.0,9.9,12.3,39.5,2.1,15.7,30.3,57.7,6.0,83.6,18.9,15.1,7.8,4.2,12.0,24.0,90100,41516,25.0,0.12434786872384937
MN_01_2014,1,MN,2014,democrat,122851.0,226695.0,Timothy J. Walz,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.575238180302489,0.4232583065380493,0.15197987376443967,1.359071213528038,0.15197987376443967,1.359071213528038,1.0,0.0,1.0,0.0,50.3,10.0,12.9,38.5,2.7,12.8,26.8,28.7,8.4,87.2,34.8,8.4,2.9,2.2,5.8,12.3,152700,57321,8.6,0.06177245981813088
MN_02_2014,2,MN,2014,republican,137778.0,245848.0,John Kline,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.4584735218136065,0.5400729817043571,-0.08159945989075063,0.8489103090600092,0.08159945989075063,1.1779807469970427,0.0,1.0,0.0,1.0,50.6,8.6,12.6,37.5,2.6,10.1,37.8,26.9,7.8,88.5,30.2,10.8,2.8,2.6,5.0,7.4,225900,76409,5.8,0.08512901028400983
MN_03_2014,3,MN,2014,republican,167515.0,269585.0,Erik Paulsen,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.4179119687487752,0.5809566114892671,-0.16304464274049196,0.7193514291497066,0.16304464274049196,1.390141118065238,0.0,1.0,0.0,1.0,51.5,6.7,13.1,40.1,2.2,11.0,47.8,26.2,6.7,87.6,19.0,14.9,2.5,3.5,4.9,6.4,251100,79965,5.5,0.13192311184107358
MN_04_2014,4,MN,2014,democrat,147857.0,241637.0,Betty McCollum,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.622674149618812,0.31512021862634376,0.3075539309924682,1.9759892028926036,0.3075539309924682,1.9759892028926036,1.0,0.0,1.0,0.0,51.3,10.0,15.5,35.5,3.1,13.9,42.6,16.5,6.6,82.6,17.2,18.8,4.0,6.2,5.9,13.9,215000,61244,13.1,0.14769535740142456
MN_05_2014,5,MN,2014,democrat,167079.0,236010.0,Keith Ellison,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.7446735365898701,0.25216141194252906,0.49251212464734107,2.9531621466316627,0.49251212464734107,2.9531621466316627,1.0,0.0,1.0,0.0,50.2,11.0,20.0,33.8,3.3,18.1,43.5,29.8,5.3,77.5,30.2,20.3,4.6,10.4,8.4,18.7,193800,52447,13.9,0.17410594111723712
MN_06_2014,6,MN,2014,republican,133328.0,236846.0,Tom Emmer,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.4925877016384488,0.5046838967994076,-0.012096195160958834,0.976032135683999,0.012096195160958834,1.024556429486007,0.0,1.0,0.0,1.0,49.4,9.5,13.0,36.1,2.6,10.0,30.0,29.0,7.8,87.1,23.9,5.9,3.4,1.7,4.2,7.6,198300,71604,7.2,0.04597318409130484
MN_07_2014,7,MN,2014,democrat,130546.0,240835.0,Collin C. Peterson,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.6038018658265563,0.34847180501624053,0.25533006081031573,1.732713686257676,0.25533006081031573,1.732713686257676,1.0,0.0,1.0,0.0,49.8,9.2,11.3,40.8,2.5,13.9,21.3,29.6,8.9,88.0,44.3,5.5,2.5,0.6,6.4,12.3,138400,51880,8.6,0.030878985489210246
MN_08_2014,8,MN,2014,democrat,129090.0,266083.0,Richard M. Nolan,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.542821838869206,0.45387840967248483,0.08894342919672116,1.1959631198604534,0.08894342919672116,1.1959631198604534,1.0,0.0,1.0,0.0,49.3,8.4,11.3,43.1,3.1,14.5,22.9,40.8,10.7,87.3,16.0,3.1,3.4,1.1,6.3,13.2,156200,51322,10.3,0.016730827762253698
MO_01_2014,1,MO,2014,democrat,119315.0,163494.0,Wm. Lacy Clay,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.7866716776820922,0.1786113810730424,0.6080602966090498,4.4043759863229885,0.6080602966090498,4.4043759863229885,1.0,0.0,1.0,0.0,52.6,10.9,16.0,35.6,2.9,18.1,31.0,51.5,7.9,81.9,24.5,6.7,7.1,7.2,13.7,20.1,102000,40843,19.6,0.05401832971984625
MO_02_2014,2,MO,2014,republican,148191.0,231117.0,Ann Wagner,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.3708270798685758,0.6007661339390743,-0.22993905407049847,0.6172569639322956,0.22993905407049847,1.6200708269525266,0.0,1.0,0.0,1.0,52.0,7.1,12.6,42.2,1.6,9.3,48.0,25.8,8.1,88.0,12.0,8.8,2.8,0.9,5.9,6.0,214400,74868,4.1,0.07784546894055908
MO_03_2014,3,MO,2014,republican,130940.0,191620.0,Blaine Luetkemeyer,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.3285872600735848,0.6349069846476646,-0.3063197245740798,0.5175360612167955,0.3063197245740798,1.9322325050139852,0.0,1.0,0.0,1.0,50.3,9.0,12.5,38.5,2.2,11.1,23.8,34.0,9.7,87.4,32.0,3.2,3.7,0.3,9.4,11.6,157700,58204,9.4,0.021132442219618703
MO_04_2014,4,MO,2014,republican,120014.0,176286.0,Vicky Hartzler,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.3549163380113767,0.6031475607345563,-0.24823122272317966,0.588440310658198,0.24823122272317966,1.6994077086280055,0.0,1.0,0.0,1.0,50.2,13.0,12.4,36.7,2.5,12.6,24.1,33.8,10.9,80.8,34.4,5.0,3.7,0.6,12.6,17.5,131800,45674,12.9,0.02871492035243122
MO_05_2014,5,MO,2014,democrat,79256.0,153635.0,Emanuel Cleaver,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.6052117893769905,0.36909488671731,0.2361169026596805,1.6397187042055192,0.2361169026596805,1.6397187042055192,1.0,0.0,1.0,0.0,51.6,9.0,15.1,36.9,2.8,16.7,26.4,44.5,8.4,83.6,55.0,9.1,4.5,2.1,13.3,17.2,114600,43513,14.0,0.05574215927961837
MO_06_2014,6,MO,2014,republican,124616.0,186970.0,Sam Graves,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.3251630265397617,0.6500263719402556,-0.3248633454004939,0.5002305146007948,0.3248633454004939,1.9990783664967788,0.0,1.0,0.0,1.0,50.2,9.4,12.2,38.9,2.2,12.0,26.5,34.3,9.8,84.5,20.3,4.5,3.3,0.6,9.9,12.6,141400,54389,10.4,0.028714504329095118
MO_07_2014,7,MO,2014,republican,104054.0,163957.0,Billy Long,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.3090230281734329,0.6386553303633055,-0.32963230218987255,0.4838651045120724,0.32963230218987255,2.066691709476334,0.0,1.0,0.0,1.0,50.9,10.8,12.6,38.3,2.5,12.4,22.9,38.0,10.0,82.2,45.7,5.1,4.0,0.5,14.2,18.4,122400,41004,12.8,0.030912469200630125
MO_08_2014,8,MO,2014,republican,106124.0,159224.0,Jason T. Smith,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.24552999257634217,0.7193391280031692,-0.47380913542682707,0.3413271752058237,0.47380913542682707,2.9297403565859943,0.0,1.0,0.0,1.0,50.2,9.2,11.5,41.1,2.4,12.5,16.2,40.1,10.6,84.7,19.9,2.4,4.7,0.3,14.3,20.6,105300,38400,18.6,0.014672284083923997
MS_01_2014,1,MS,2014,republican,102622.0,151111.0,Alan Nunnelee,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.3689666437024746,0.6040552822493265,-0.23508863854685186,0.6108160205611479,0.23508863854685186,1.6371541779164769,0.0,1.0,0.0,1.0,51.5,10.1,12.5,37.1,1.9,12.4,19.2,45.4,7.5,84.9,59.7,3.5,5.3,0.3,14.0,18.6,106100,41448,16.1,0.022734151673112494
MS_02_2014,2,MS,2014,democrat,100688.0,148646.0,Bennie G. Thompson,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.6712943880291278,0.3096389003384919,0.3616554876906359,2.167991125453812,0.3616554876906359,2.167991125453812,1.0,0.0,1.0,0.0,52.0,10.8,13.0,35.6,1.8,14.0,18.8,69.5,6.0,88.4,61.0,2.5,7.8,0.3,15.9,28.2,81900,32701,23.5,0.016851845597919694
MS_03_2014,3,MS,2014,republican,117771.0,170946.0,Gregg Harper,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.19979749217583406,0.8002025078241659,-0.6004050156483318,0.24968366160099184,0.6004050156483318,4.00506782697722,0.0,1.0,0.0,1.0,51.1,10.4,12.7,37.5,1.5,12.8,25.2,38.3,7.7,86.8,39.3,4.1,4.1,0.2,12.2,20.7,113200,41762,14.8,0.020389268232907393
MS_04_2014,4,MS,2014,republican,108776.0,155576.0,Steven M. Palazzo,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.2884890271588329,0.6411264329157207,-0.3526374057568878,0.44997213084296,0.3526374057568878,2.2223598562129605,0.0,1.0,0.0,1.0,50.7,10.2,13.0,36.7,2.0,12.5,20.9,35.1,9.7,85.4,49.9,4.4,5.4,0.3,15.9,19.1,118000,41944,18.4,0.028765522969605706
MT_01_2014,1,MT,2014,republican,203871.0,367963.0,Ryan Zinke,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.42718764330679115,0.5325134447825906,-0.1053258014757994,0.8022100615341256,0.1053258014757994,1.2465562923601656,0.0,1.0,0.0,1.0,49.8,10.1,12.5,39.6,2.7,15.4,29.3,27.0,10.6,83.5,23.1,3.9,3.1,1.1,14.2,15.4,196800,46328,11.1,0.02388923843924709
NC_01_2014,1,NC,2014,democrat,154333.0,210323.0,G. K. Butterfield,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.7532375334993758,0.22861808049315815,0.5246194530062177,3.294741745160956,0.5246194530062177,3.294741745160956,1.0,0.0,1.0,0.0,52.4,11.4,13.3,37.6,2.5,13.4,19.6,57.9,7.9,84.0,66.0,9.6,6.6,2.4,15.4,25.1,104000,33955,23.8,0.06798214401242156
NC_02_2014,2,NC,2014,republican,122128.0,207607.0,Renee L. Ellmers,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.41417547375215563,0.5589841905991387,-0.1448087168469831,0.7409430905518597,0.1448087168469831,1.3496313181828754,0.0,1.0,0.0,1.0,50.3,9.0,13.6,36.4,1.9,11.4,29.9,30.0,11.2,85.4,48.8,13.1,4.5,0.7,12.0,15.6,157900,50390,14.1,0.09198814311146067
NC_03_2014,3,NC,2014,republican,139415.0,205597.0,Walter B. Jones,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.3688916856253126,0.6311083143746874,-0.2622166287493748,0.5845140639460861,0.2622166287493748,1.7108228213517156,0.0,1.0,0.0,1.0,49.3,14.5,13.8,34.8,2.2,12.4,22.9,30.2,13.4,80.6,65.4,7.6,5.9,0.3,12.8,16.3,156800,46272,14.6,0.04062482448558008
NC_04_2014,4,NC,2014,democrat,169946.0,227362.0,David E. Price,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.7447494153263412,0.25525058467365885,0.48949883065268235,2.917718744027611,0.48949883065268235,2.917718744027611,1.0,0.0,1.0,0.0,51.3,13.8,17.0,33.1,2.4,13.9,41.0,31.9,8.5,78.0,42.7,18.7,4.4,2.7,13.9,18.1,181700,47954,12.2,0.15869401257414759
NC_05_2014,5,NC,2014,republican,139279.0,228252.0,Virginia Foxx,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.4245511845748961,0.5754488154251038,-0.15089763085020774,0.7377740177660554,0.15089763085020774,1.3554285945552167,0.0,1.0,0.0,1.0,51.5,10.7,11.2,40.3,1.9,12.2,26.0,29.6,8.2,85.5,67.3,10.3,5.6,0.4,12.1,19.1,145800,44546,12.6,0.06929441360290188
NC_06_2014,6,NC,2014,republican,147312.0,251070.0,Mark Walker,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.39076698584410136,0.6092330141558987,-0.21846602831179734,0.6414080930684867,0.21846602831179734,1.5590698196775394,0.0,1.0,0.0,1.0,52.0,8.9,11.2,42.1,1.5,12.0,28.3,29.9,8.3,89.4,45.1,8.8,4.1,0.5,11.1,13.7,153900,48558,12.0,0.07257124274152664
NC_07_2014,7,NC,2014,republican,134431.0,226504.0,David Rouzer,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.5009710871424499,0.49902891285755013,0.0019421742848997336,1.003891907332139,0.0019421742848997336,1.003891907332139,1.0,0.0,0.0,1.0,51.2,8.2,11.0,41.4,2.2,11.2,23.7,41.4,10.3,86.7,75.9,8.9,4.5,0.5,13.9,19.5,151800,44557,15.6,0.06199731857403142
NC_08_2014,8,NC,2014,republican,121568.0,187422.0,Richard Hudson,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.45368201667328306,0.5316097657800715,-0.0779277491067884,0.8534117427424625,0.0779277491067884,1.1717673309561831,0.0,1.0,0.0,1.0,50.7,8.8,12.4,39.0,2.0,11.6,18.2,45.7,8.3,87.7,72.2,10.3,6.2,0.4,14.3,19.5,124300,42357,17.6,0.06713782433774716
NC_09_2014,9,NC,2014,republican,163080.0,173668.0,Robert Pittenger,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.45650137081104103,0.5178125582261971,-0.061311187415156065,0.8815957889758761,0.061311187415156065,1.1343066885127373,0.0,1.0,0.0,1.0,51.8,6.9,12.9,38.3,1.8,10.2,49.3,20.8,6.9,84.4,41.8,13.0,4.6,1.5,9.3,8.3,233300,73755,5.5,0.10989619339041916
NC_10_2014,10,NC,2014,republican,133504.0,218796.0,Patrick T. McHenry,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.43011327493885304,0.569886725061147,-0.13977345012229397,0.7547346797606196,0.13977345012229397,1.3249689285739084,0.0,1.0,0.0,1.0,51.8,8.7,11.4,41.9,2.2,11.9,23.4,51.3,8.2,88.5,60.7,7.3,5.0,0.4,13.0,16.7,137200,42820,15.6,0.051596579806399874
NC_11_2014,11,NC,2014,republican,144682.0,230024.0,Mark Meadows,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.4257571825988305,0.5742428174011694,-0.14848563480233895,0.7414236098340156,0.14848563480233895,1.3487566173187722,0.0,1.0,0.0,1.0,51.0,8.7,10.3,44.4,1.8,12.0,23.8,34.9,9.7,86.8,60.1,6.4,3.9,0.4,14.0,16.8,154400,40963,13.8,0.04678491585178898
NC_12_2014,12,NC,2014,democrat,130096.0,172664.0,Alma Adams,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.7963481158413421,0.20365188415865787,0.5926962316826843,3.9103400350616737,0.5926962316826843,3.9103400350616737,1.0,0.0,1.0,0.0,52.0,12.9,16.9,32.2,2.6,15.2,24.6,53.0,6.4,79.0,57.3,19.8,7.6,4.2,17.6,25.7,117900,38564,22.9,0.16286690215344893
NC_13_2014,13,NC,2014,republican,153991.0,268709.0,George Holding,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.43203097595855483,0.5679690240414452,-0.1359380480828904,0.7606593980854652,0.1359380480828904,1.3146488461418355,0.0,1.0,0.0,1.0,51.5,7.4,12.0,39.0,1.9,9.4,40.4,27.1,8.6,86.3,50.2,11.2,3.9,0.1,10.9,10.6,201600,64299,7.6,0.08721273912602885
ND_01_2014,1,ND,2014,republican,138100.0,248670.0,Kevin Cramer,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.41701452135195305,0.5489305049585104,-0.13191598360655732,0.7596854566926866,0.13191598360655732,1.3163342685978614,0.0,1.0,0.0,1.0,49.1,12.6,14.6,35.1,3.0,16.3,27.4,27.3,8.9,82.5,14.0,5.5,2.1,0.7,7.9,11.5,161800,59029,8.2,0.033766328173928606
NE_01_2014,1,NE,2014,republican,123219.0,179057.0,Jeff Fortenberry,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.31709326617075695,0.682906733829243,-0.3658134676584861,0.4643288028406589,0.3658134676584861,2.1536462822944116,0.0,1.0,0.0,1.0,50.2,11.9,13.3,35.4,2.7,13.0,30.0,29.1,9.6,81.6,45.1,9.9,2.8,0.6,8.8,11.9,141200,54310,8.5,0.06836246406031299
NE_02_2014,2,NE,2014,democrat,83872.0,171509.0,Brad Ashford,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.4920430286921143,0.5079569713078856,-0.015913942615771337,0.9686706876474277,0.015913942615771337,1.032342583245355,0.0,1.0,1.0,0.0,50.4,9.0,15.9,34.0,2.3,12.8,37.7,21.4,8.4,82.4,52.3,12.8,3.6,1.1,10.4,12.5,149700,56867,9.9,0.08974740374432003
NE_03_2014,3,NE,2014,republican,139440.0,184964.0,Adrian Smith,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,republican,0.2582858771058495,0.7417141228941505,-0.483428245788301,0.3482283391045923,0.483428245788301,2.8716789752704317,0.0,1.0,0.0,1.0,50.1,9.2,11.2,40.3,2.4,12.6,20.7,33.4,9.2,85.3,77.0,9.1,2.4,0.2,9.8,13.0,102800,48359,9.8,0.05576775366673111
NH_01_2014,1,NH,2014,republican,125508.0,242736.0,Frank C. Guinta,1.4594594594594594,1.9883040935672514,-0.5288446341077919,0.7340222575516694,democrat,0.4975045069589765,0.4598518355351253,0.0376526714238512,1.0818800068070515,0.0376526714238512,1.0818800068070515,1.0,0.0,0.0,1.0,50.9,9.5,12.3,42.3,3.5,11.9,36.0,26.0,9.4,85.4,18.3,7.2,3.6,1.0,9.6,9.5,242900,67083,8.0,0.06170744234566759
